,Tweets,Sbjectivity_Scale,Polarity_Scale,Sentiment_Tags
1113,jms2802 nothing like support mechanic maintenance worker instead unite put video tico wifi,0.0,0.0,Neutral
1114,sent thanks,0.2,0.2,Positive
1115,already miss connection ugh,0.0,0.0,Neutral
1116,jms2802 sure show video outsource favorite tico knack substandard maintenance work aircraft,0.9444444444444444,0.5,Positive
1117,formally complain customer service handler disconnect deny board amp lose bag help,0.0,0.0,Neutral
1118,lot unhappy cold people bridge freeze temp hour give info,0.95,-0.6,Negative
1119,flight 3763 iad sit outdoor track hour,0.0,0.0,Neutral
1120,seriously 2015 wifi ihr flight cle sfo 1589 airline wifi plus unwind,0.6666666666666666,-0.3333333333333333,Negative
1121,u would able rebook get home sooner ihr delayed flight linesforever customerservice fail,0.46249999999999997,0.0,Neutral
1122,reason whole travel experience nightmare,0.4,0.2,Positive
1123,pointless tweet least americana ask follow try resolve,0.45,-0.275,Negative
1124,even apology,0.0,0.0,Neutral
1125,cool,0.65,0.35,Positive
1126,seriously 2015 wifi ihr flight cle sfo 1589 airline without wifi,0.6666666666666666,-0.3333333333333333,Negative
1127,board attendant take shoe amp sock desk show agent foot gross help t co 755vpym4mv,0.2,0.1,Positive
1128,able see seat open another flight,0.5625,0.25,Positive
1129,unitedairlines 6 20 12 20 ord ab 3709 ca even take walk without miss change,0.0,0.0,Neutral
1130,hopefully baggage fee waive tomorrow actually get flight well compensation hotel room,0.1,0.0,Neutral
1131,either fine however plunder hardhearted dollar fine,0.5,0.4166666666666667,Positive
1132,retailbagholder hahaha least give u refund,0.4,-0.04999999999999999,Negative
1133,sfo yyj fight cancel light several time week even bother,0.35,0.2,Positive
1134,wait new pilot door plane break global service status airline unsafe stunning,0.48484848484848486,0.21212121212121213,Positive
1135,get reimbursed hotel taxi cancel flirtation,0.0,0.0,Neutral
1136,awesome flight crew ua1589 plane jurassic period call want dinosaur plane back,0.5,0.5,Positive
1137,2015 united unable look flight reservation passenger name xyz checkin counter wow suh customerservice,0.75,-0.2,Negative
1138,ticket 0162389030167 refund request 16866853 case id 8465981,0.0,0.0,Neutral
1139,phone hour customer service ca figure awesome service,1.0,1.0,Positive
1140,really know piss people forelock option fake,0.6,-0.15,Negative
1141,last week shanghai 858 delay engine today sfo sea delay sick pilot compensation care,0.4619047619047619,-0.35714285714285715,Negative
1142,thing confuse lose priority board mileage plus card member,0.0,0.0,Neutral
1143,hop hear actually,0.1,0.0,Neutral
1144,shes reschedule today frigid cold possible reason maintenance could issue day,1.0,-0.5,Negative
1145,fact international bag sense go maintenance,0.0,0.0,Neutral
1146,contact directly phone service laissez faire best problem cancel lighted flight,0.35,0.55,Positive
1147,international phone fritz get chicago nearly 4 away figure everything,0.2,0.05,Positive
1148,sorry delay response ua 381 chicago san fran hold almost hour tarmac also lose bag,1.0,-0.5,Negative
1149,okay thanks could please update tell airport someone would call today,0.35,0.35,Positive
1150,thank much help pick bag aspen airport amp come today flight911,0.2,0.2,Positive
1151,gate 24 iad u release passenger board others deplane 50 peoplein bridge next flight board help t co hfof33iyhi,0.0,0.0,Neutral
1152,i d say public ca extend vacation week point advertise multiple flight ca honor,0.03333333333333333,0.0,Neutral
1153,cancel flight felt ear crew tell wife amp 4 yr old get ny catch aircanada xyz good customerservice dead,0.4000000000000001,0.19999999999999996,Positive
1154,arrive day half late flight suppose lesson day believe verbal write confirmation unite,0.3833333333333333,-0.23333333333333334,Negative
1155,receive confirmation via email confirm ticketed flight,0.0,0.0,Neutral
1156,arrive airport 2 hour departure time still miss flight actually electronic ticket,0.1,0.0,Neutral
1157,1 75 hour delay nothing say sorry like voucher miss time family family precioustime,1.0,-0.5,Negative
1158,speak united customer service rep night flight confirm everything ok reservation,0.5,0.5,Positive
1159,two whole people try schedule flight worth miss connection shameful help t co 6kqlhvap7g,0.25,0.25,Positive
1160,unfriendly screw family hate kid mom wait ua871 pray well fyvrfn due agent error ticket,0.6375,-0.4625,Negative
1161,gate agent ear disable wheel chair time board please step step lol,0.7,0.8,Positive
1162,wo help do,0.0,0.0,Neutral
1163,force u check baby bag overbooked flight complains wife need much baby unite baby meal,0.2,0.2,Positive
1164,would love help get today ear take airline connection,0.6,0.5,Positive
1165,today take flight san francisco refuse let u board baby early time board wont let u take baby carryon bag,0.3,0.1,Positive
1166,four schedule flight reservation literally take one unreal,0.0,0.0,Neutral
1167,ord hotel issue yr old ticket need fix another hour 5 agent lor nightmare still,0.2,0.1,Positive
1168,3 hour rebook 8 hour lor problem arrive gate stop cause infant sit 4 yr old lap,0.2,0.1,Positive
1169,arrive xyz take flight taiwan reservation miss ticket number slow agent sudeep cause u miss felt,0.39999999999999997,-0.30000000000000004,Negative
1170,thank,0.0,0.0,Neutral
1171,thanks update,0.2,0.2,Positive
1172,three people awesome work long hour easy say sorry twitter help pal ear,0.8083333333333333,0.22083333333333333,Positive
1173,guess excuse understaffed costumer service 3 people deal lot angry passenger weather,0.525,-0.275,Negative
1174,cancel lighted wife daughter felt go follow detail,0.0,0.0,Neutral
1175,depart await inbound plane yesterday three hour never arrive stay overnight,0.0,0.0,Neutral
1176,unitedairlines way ord ab anytime within next 7 hour,0.0,0.0,Neutral
1177,confirm seat crisis avert beer wo miss,0.0,0.0,Neutral
1178,english though think make plane appear,0.0,0.0,Neutral
1179,look like today ith consecutive delayed flight win prize southwest air fly sea,0.65,0.8,Positive
1180,sit plane pilot thanks waitingonapilot denver siouxfalls whyairtravelsucks,0.2,0.2,Positive
1181,understood thanks try reach sooner,0.2,0.2,Positive
1182,already do answer get oops give mile sorry pay discomfort 9,1.0,-0.5,Negative
1183,receive hotel food also email 3750 mile last trip 3 delay 5000 mile less cancelled flightlation,0.06666666666666667,-0.08333333333333333,Negative
1184,know ua5282 delay xu get crazy i ve already 2 overnight delay unitedairlines,0.9,-0.6,Negative
1185,follow back give detail,0.0,0.0,Neutral
1186,frustratingly delay happen either gate even onboard aircraft head advance,0.9,-0.4,Negative
1187,den agent 9 30am amazing agent check suck seanmfmadden peterstraubmma jmercadomma tonysimsmma,0.9,0.6000000000000001,Positive
1188,ua3426 2 19 also delay 2 hour stretch trip way past midnight extremely exhaust,0.625,-0.1875,Negative
1189,rebooked 11 layover amp rob night family late flight fly time,0.75,0.25,Positive
1190,switch fly unite delta past two trip disappoint ua4646 2 23 delay 3 hour,0.575,0.275,Positive
1191,travel megzezzo injured gate agent chicago awesome help ty roadwarrior,1.0,1.0,Positive
1192,unitedairlines long will1531 delay,0.4,-0.05,Negative
1193,flight status update delay ua1532 board,0.0,0.0,Neutral
1194,pay economy plus put last boarding group gate check bag virginamerica know better,0.2833333333333333,0.25,Positive
1195,travel sell ha feb 17 ac sit night complaint fa never give real answer help,0.25,-0.04999999999999999,Negative
1196,suck 9 hour delay,0.0,0.0,Neutral
1197,worst airline world crap website worthless app late flight flight suck shut,0.8250000000000001,-0.725,Negative
1198,scotthroth scott need good book suggestion,0.6000000000000001,0.7,Positive
1199,oh thanks much reach able get assistance wait 70 minute,0.3416666666666666,0.3,Positive
1200,3866 stand still pilot paperwork fix min problem fix min ago flight delayed,0.0,0.0,Neutral
1201,please see,0.0,0.0,Neutral
1202,reasonable wait 45 min bag make check flight staff could police overhead bin,0.6,0.2,Positive
1203,please mug customer service invoice dry cleaning wo able take wet clothes airport,0.5416666666666666,0.11111111111111112,Positive
1204,hour delay ca print piece paper,0.0,0.0,Neutral
1205,still response,0.0,0.0,Neutral
1206,4 people mi del preferably jet airway ewr bru del segment anytime december,0.0,0.0,Neutral
1207,able get seat assign without pay 174 cust sec do,0.6125,0.2,Positive
1208,reference number agent tell drive airport ca reach anyone deliver,0.0,0.0,Neutral
1209,slightly well crew spent long time search better altitude would help let pax sharp drop,0.38333333333333336,0.011666666666666669,Positive
1210,credit card charge transaction tell would charge go contact,0.0,0.0,Neutral
1211,pom pod longer show correctly mileageplus act get fix,0.0,0.0,Neutral
1212,thanks,0.2,0.2,Positive
1213,768 bos internet 2015 give,0.0,0.0,Neutral
1214,worst worst reservation policy worst costumer service worst worst worst congrats delta bad,0.9523809523809524,-0.9571428571428572,Negative
1215,try make change reservation get extremely frustrated give try another airline,0.2,-0.7,Negative
1216,get email update still eta communication detail apology info compensation right would go long way,0.46785714285714286,0.11785714285714285,Positive
1217,late flight crew bev last nite delay today felt miss connection cun play hotel tonight ear,0.3333333333333333,-0.15,Negative
1218,call check worstcustomerservice,0.0,0.0,Neutral
1219,passenger rerouted match intend arrival time even incur cost put u airline,0.0,0.0,Neutral
1220,solve finally pick second time call thanks response oh 7 21 dulles work,0.39999999999999997,0.06666666666666667,Positive
1221,need work united flierfriendly program least clue flight attendant,0.4,-0.04999999999999999,Negative
1222,space doctor note everything first trip lose first suitcase among issue please united,0.3333333333333333,0.25,Positive
1223,new flierfriendly garbage cry get attendant find place medical supply limit overhead,0.28484848484848485,0.11212121212121212,Positive
1224,epic fail reagan jetway 15 min tarmac,0.35,-0.2,Negative
1225,gate iad du,0.0,0.0,Neutral
1226,thanks link finally arrive brussels 9 schedule,0.6,0.1,Positive
1227,operate b767 300er newark zurich zrh_airport replace b767 400er 6may 23sep instead till oct geek,0.0,0.0,Neutral
1228,flight two week lose bag take ok status americana neveragain worstcustomerservice,0.5,0.5,Positive
1229,hi phone number reservation venezuela thanks,0.2,0.2,Positive
1230,request ticket change twitter,0.0,0.0,Neutral
1231,ua1130 flight nightmare poor customer service confirm seat give away issue,0.6,-0.4,Negative
1232,start daily b777 200er flight newark milan malena replace b767 400er apr instead omar geek,0.0,0.0,Neutral
1233,start daily b777 200er flight newark frankfurt airport_fra replace b767 400er jul geek,0.0,0.0,Neutral
1234,best customer experience via twitter huge fan,0.6,0.7000000000000001,Positive
1235,thank response,0.0,0.0,Neutral
1236,flight 683 last night bad4business long time recommend unite anyone,0.23333333333333334,-0.025,Negative
1237,beyond frustrate sked change seat earlier departure double layover course seat cust sec help,0.3666666666666667,-0.03333333333333333,Negative
1238,work lisa ord work hard u still disappoint 634 ear,0.5416666666666666,-0.2916666666666667,Negative
1239,love new est class breakfast,0.5272727272727272,0.3181818181818182,Positive
1240,email customer care via website form long wait rochelle resolve issue still irritate united,0.4,-0.05,Negative
1241,flight cancel light updated one get wi late flight i d fine dna iad arrive earlier help,0.575,0.12916666666666668,Positive
1242,ajj stand joke find humor,0.0,0.0,Neutral
1243,left item seatback ua1260 way call dna ask item already submit lose amp find report,0.0,0.0,Neutral
1244,point make home,0.0,0.0,Neutral
1245,i d child birthdate full name,0.55,0.35,Positive
1246,thanks look get back via glad hear bag finally deliver thanks,0.4800000000000001,0.18,Positive
1247,would like talk customer service agent service non service receive last flight week go,0.06666666666666667,0.0,Neutral
1248,cancelled flight flight wait line get rebooked front make go another gate lose place,0.0,0.0,Neutral
1249,comment question thanks copy paste response,0.2,0.2,Positive
1250,lisa amaze guy much,0.2,0.2,Positive
1251,fail last week ah next trip delta small ual flight lax book,0.19166666666666665,-0.1875,Negative
1252,suppose board 605 bring plane hanger wif know flight 1153 lax ewr,0.0,0.0,Neutral
1253,flew edf atl tampa delta leave early arrive early crew helpful wifi work,0.3,0.1,Positive
1254,two year old birthdate 11 13 2012,0.2,0.1,Positive
1255,start without robotic response,0.2,-0.1,Negative
1256,already,0.0,0.0,Neutral
1257,ca control turbulence control customer experience lot scar people,0.0,0.0,Neutral
1258,currently ua862 20 minute worst turbulence i ve ever experience zero communication flight deck,0.7,-0.5,Negative
1259,yes look ticket agent terminal dismiss u miss chance miami flight,0.0,0.0,Neutral
1260,told twice issue resolve twice write email bounce worstservice,0.0,0.0,Neutral
1261,flight 433 let go look like clown one give est class 500,0.0,0.0,Neutral
1262,would cost,0.0,0.0,Neutral
1263,hold ith time wait resolve issue flight 6 year old son terribleservice service,0.2,0.1,Positive
1264,cool thank,0.65,0.35,Positive
1265,i ve get campus visit hour still wear clothes,0.0,0.0,Neutral
1266,adopt 2 yr old child ethiopia fly add err 2 28 need add child reservation get cost help,0.55,0.45,Positive
1267,i d like thank recognize terri dulles go way get back raleigh flight,0.0,0.0,Neutral
1268,freq flyer make sad see cust need assistance treat poorly servicefail,0.8,-0.45,Negative
1269,good morning first class upgrade available ua1619 feb 25 row ear need 4 seat please,0.4444444444444445,0.45,Positive
1270,day 3 saga maybe finally make home intentional gon na get back vacation day badservice,0.5,0.0,Neutral
1271,thanks sick company lousy excuse customer service never fly united,0.5014285714285714,-0.29285714285714287,Negative
1272,current hold time speak rep tix reissue 42 min long amp make option available online,0.4000000000000001,0.11666666666666668,Positive
1273,understand pal make mistake code something way ca get reimburse fault blatant lie,0.5,-0.5,Negative
1274,also forget add bag probably go sit new jersey miss connection,0.45454545454545453,0.13636363636363635,Positive
1275,jx4s2t today would great honeymoon delay put damper iy,0.75,0.8,Positive
1276,share pilot passenger,0.0,0.0,Neutral
1277,receipt upgrade return leg 6 month late flight still receipt help t co dajwzhlvyu,0.6,-0.3,Negative
1278,book flight reserve seat go check find seat wif,0.0,0.0,Neutral
1279,actually gate agent rude stand line wait relight book problem miss flight sti awful,0.5666666666666667,-0.43333333333333335,Negative
1280,sure anything building time promise ceo service gotten worse,0.7444444444444445,0.04999999999999999,Positive
1281,wifi 737 800 aircraft 3511 work entire ord dca flight morning,0.625,0.0,Neutral
1282,cancel light direct flight newark brussels last night 7 hour behind schedule eu compensation would give u,0.4666666666666667,0.024999999999999994,Positive
1283,may dislike delay pay agreement pay get destination certain time,0.5714285714285714,0.21428571428571427,Positive
1284,epicfail ex flight frankfurt san francisco go chicago flight crew hour due deice delay,0.375,-0.125,Negative
1285,sent request make sure follow back back thanks,0.2722222222222222,0.175,Positive
1286,aware flight detail thanks three hour late flight crew could give le shit,0.4625,-0.012499999999999997,Negative
1287,please help help t co t5mrj5yw6i,0.0,0.0,Neutral
1288,make sure flight delay due poor maintenance would start,0.6212962962962963,-0.00833333333333334,Negative
1289,hilarious,1.0,0.5,Positive
1290,hahahahaha ya try already,0.6,0.2,Positive
1291,kin show board tsa recheck apply board pas,0.0,0.0,Neutral
1292,bag may may airport unfortunately one airport pick phone responding message,1.0,-0.5,Negative
1293,funny pay check bag flight 1086 beg folk check bag free 1 hour flight nottoo,0.9,0.325,Positive
1294,nope need little red stamp counter check wreck son help t co 0prgysvurm,0.25,-0.09375,Negative
1295,try cancel flight try change award ticket date place thanks send link know fee,0.2,0.2,Positive
1296,unhappy new mileage rule main reason keep flying united take business elsewhere,0.5626262626262626,-0.098989898989899,Negative
1297,need assistance due incompetence need reschedule connection never fly united,0.6375,-0.2625,Negative
1298,i ve officially displace deltaassist well flight experience pleasant cabin crew timeliness ua switch,0.9666666666666667,0.7333333333333333,Positive
1299,sit middle first time hope work well,0.16666666666666666,0.125,Positive
1300,need bag bouncer get together,0.0,0.0,Neutral
1301,learn book flight help t co mhhs9ruplv,0.0,0.0,Neutral
1302,showexpert go united mileage program pay 500 ticket get fraction pod credit,0.0,0.0,Neutral
1303,need retrain flight attendant say room carry ons actually cool,0.525,0.275,Positive
1304,united cancel lighted delayed relight book problem still 90 mile home least acknowledge cancel flightlation,0.4,-0.3,Negative
1305,never ever flight book problem flight united affiliate chance get united flight,0.0,0.0,Neutral
1306,able send good,0.6125,0.6,Positive
1307,three delayed flight miss connection first class flight get compensation losing seat,0.3333333333333333,0.25,Positive
1308,hold hour day sort tell fine fine arrive fly,0.6333333333333333,0.5444444444444444,Positive
1309,almost 2 week still word dot update london fare u city update end,0.0,0.0,Neutral
1310,thanks get straighten last night,0.13333333333333333,0.1,Positive
1311,well start would nice ticket actually system change flight,0.55,0.3,Positive
1312,chance flight 3745 delay nervous drive dew weather drop brother,0.0,0.0,Neutral
1313,another awful experience victoria check desk sol could rude condescend,0.8,-0.65,Negative
1314,want deliver house go sombras else house,0.0,0.0,Neutral
1315,michelle ord train staff treat customer refresh pleasure deal,0.0,0.0,Neutral
1316,guess follow order send dmy try wo send,0.0,0.0,Neutral
1317,definitely send,0.5,0.0,Neutral
1318,stop fly united 1 yr ago aggressive policy carryon bel listen pssngrs force chi reboard notcomingback,0.9,0.8,Positive
1319,sent message bag tag look,0.0,0.0,Neutral
1320,group 2 line get longer every week almost one leave group 3 5 anymore time make explorer card group 3,0.0,0.0,Neutral
1321,sent message facebook follow complaint miss clothing check baggage,0.2,-0.3,Negative
1322,check online still wait line hour check counter fuckinlame naia_miaa,0.0,0.0,Neutral
1323,poor customer service think befor flight book problem another united flight,0.6,-0.4,Negative
1324,book flight start red eye lax bos recline seat lastflightwithyouever,0.0,0.0,Neutral
1325,hi unite thank,0.0,0.0,Neutral
1326,efficient layout kiosk bag drop line would help definition space additional friendly helpful staff,0.5,0.375,Positive
1327,75 plane passenger board premier group might indication broken process,0.4,-0.4,Negative
1328,news departure flight ua,0.0,0.0,Neutral
1329,ear agent barbara fabulous example cust serv pleasure talk help t co kmquly9g5e,1.0,0.4,Positive
1330,cancel light flight cause crew need sleep but totally okay wake let know cancel lighted,0.6,0.45,Positive
1331,change last name mileageplus act site hour balsa hold mins 5 day amp change yet,0.06666666666666667,0.0,Neutral
1332,flight land 13 hour ago 2 flight cmh iad last night still bag could drive cme,0.06666666666666667,0.0,Neutral
1333,someone send note revenue management team ask open seat 919,0.5,0.0,Neutral
1334,update suitcase today please,0.0,0.0,Neutral
1335,literally suck,0.0,0.0,Neutral
1336,thanks upgrade today great way start week ca ciscojimfrench comedian,0.475,0.5,Positive
1337,maybe hire ground staff lax multiple gate agent tell baggage load expect hopeless,0.0,0.0,Neutral
1338,basically need leave hawaii late flight even midnight get back philly late flight monday night trip get tues,0.39999999999999997,-0.19999999999999998,Negative
1339,would encourage reinterview sole flight attendant ual 6166 buf ord blatantly stable uncomfortable,0.5375,-0.2,Negative
1340,second time flight cancel light like really,0.3,0.20000000000000004,Positive
1341,really est felt iad 2 ah late flight amp go via nashville inconvenience downgrade ticket,0.4,-0.04999999999999999,Negative
1342,yes please go drive 6 hour,0.0,0.0,Neutral
1343,impressed superfast reply case,1.0,1.0,Positive
1344,hi help awesome tsa representative able get take care thank,0.8125,0.75,Positive
1345,first complaint file feb 10 day still response disappoint surprised,0.4777777777777778,0.016666666666666673,Positive
1346,morning 4603 delay 7 hour get newark meeting,0.0,0.0,Neutral
1347,please stop spending meet brand ad use saving improve cop ihr wait luggage due short staff unacceptable,0.3375,-0.0625,Negative
1348,child two year old,0.2,0.1,Positive
1349,430am wife still luggage promise say way file number dca48810m fail,0.29999999999999993,-0.5,Negative
1350,try change flight online get error help via,0.0,0.0,Neutral
1351,follow i d,0.0,0.0,Neutral
1352,staff rather efficient get u solution freak little limbo air,0.5,-0.1875,Negative
1353,terrible,1.0,-1.0,Negative
1354,denairport unite 787 snowy denver help t co w1aakjumxa,0.0,0.0,Neutral
1355,glad mean excuse inefficiency take min bag arrival flight,0.5791666666666667,0.04583333333333334,Positive
1356,attempt book ticket 3 time keep get terror message hope still charge,0.0,0.0,Neutral
1357,_ friendly efficient air attendant coach ua992 help t co 49pv3kchnr,0.45,0.2875,Positive
1358,coach interior ua 992 look like salvage tiny unusable video power amp lifeless floor ua992 _,0.5,0.0,Neutral
1359,two dozen back line see single car relight book problem final leg kiosk fritz,0.4047619047619047,-0.023809523809523808,Negative
1360,plane newark check rebecca levi bag name,0.0,0.0,Neutral
1361,help add kin reservation ply,0.0,0.0,Neutral
1362,armand 7 hour late flight wo catch flight til stick airport snowstorm hotel how patience,0.6,-0.3,Negative
1363,whats ua 1205 lax newark,0.0,0.0,Neutral
1364,delongerry ual suck,0.0,0.0,Neutral
1365,happen delta take care u peace,0.0,0.0,Neutral
1366,united rebooked bos ugh 3 hour bus mass home could fly bel amp back time unitedairlines,0.45,0.4,Positive
1367,lose bag never ever fly united joke,0.9,0.8,Positive
1368,appreciate changing time 10 min multiple time 6 hour flight annoy seem like 0 clue,0.0,0.0,Neutral
1369,miss ua1568 connection due 2 mechanical failure ua1543 uplink prob lose 400 client mon compensate,0.3375,-0.22083333333333335,Negative
1370,hearing sure,0.8888888888888888,0.5,Positive
1371,jacked cousin trip portland cancel lighted return trip unite,0.0,0.0,Neutral
1372,yes head device 5 minute send make austin waiting luggage,0.0,0.0,Neutral
1373,ethiopia adopt child need flight home add err late flight 2 27 early 2 28 need change exist reservation,0.44999999999999996,-0.09999999999999999,Negative
1374,cancel light flight 2 delay lose luggage worst disgraceful awful company horrible service,0.925,-0.65,Negative
1375,help 100 passenger arrive hour late flight,0.6,-0.3,Negative
1376,40 minute tarmac 9 hour delay,0.0,0.0,Neutral
1377,glad take care reschedule ua 1580 ogg cancel light help t co h3k3owohd1,0.85,0.45,Positive
1378,try fill status match form get hit error message tell go help t co jbdkxd6efz,0.0,0.0,Neutral
1379,flight 746 go sit tarmac forever,0.0,0.0,Neutral
1380,one worker refuse give name reference note tone amp language unprofessional,0.0,0.0,Neutral
1381,blame company every opportunity job manage fail time lazy reason,0.6499999999999999,-0.375,Negative
1382,wan na grand staff,0.575,0.15,Positive
1383,crew lack lot customer service lax employee lot better wonder,0.5,0.5,Positive
1384,missed flight flight hold 5 minute would make watched pull away gate,0.0,0.0,Neutral
1385,also ice frozen metal walkway waste 40 minute one know simple job,0.17857142857142858,-0.1,Negative
1386,ground crew inept left truck sit tarmac gate agent get gate,0.0,0.0,Neutral
1387,wan na ride united airline love airplane,0.375,0.15,Positive
1388,2 day 1 flight cancel light another delay 8 hour united give 7 food voucher much value time,0.44999999999999996,0.30000000000000004,Positive
1389,checked security wrong name give wrong board pas airlinesecurity,0.9,-0.5,Negative
1390,hell flight 746 delay since 3 finally board sit tarmac amp amp cking plane ever leave,1.0,0.0,Neutral
1391,actually flight cancel light help t co qf0oc2hqez,0.39999999999999997,0.2,Positive
1392,loyal premier platinum member lack communication really bad also see take yet,0.75,-0.18333333333333326,Negative
1393,thanks change manage arrive 8 hour delay exhaust,0.2,0.2,Positive
1394,time rebooked delay reason unrelated flight weather go request flight voucher,0.0,0.0,Neutral
1395,consider 50 min bag 10 00pm sunday night fast reconsider think mean,0.64375,-0.056249999999999994,Negative
1396,horrible attitude staff delay level service respect one expect united,1.0,-1.0,Negative
1397,want loyal let carry bag easily fit overhead,0.6166666666666667,0.3666666666666667,Positive
1398,ua flight 1247 lax take carry gate group 2 overhead bin empty,0.5,-0.1,Negative
1399,top pay est class wife get stuck coach,0.5,0.5,Positive
1400,oh pat answer deny board sat gate 9 05 employee totally suck,0.75,0.0,Neutral
1401,last week unite provide worst customer service experience life disgusting unite,0.6888888888888888,-0.6666666666666666,Negative
1402,24 since flight land zero info miss bag rough eta would hugely helpful restore confidence,0.65,0.15000000000000002,Positive
1403,big surprise negate wait plane fucken issue everything fly fail worstairlineever,0.4333333333333333,0.10000000000000002,Positive
1404,belabor point able put laptop bag seat announce leave roller,0.625,0.5,Positive
1405,maybemange airline alittlebetter arrive lax gate howisthatpossible always thing wu,0.0,0.0,Neutral
1406,check united app valuable use app remove longer see status equipment,0.0,0.0,Neutral
1407,even run gate connecting flight customer service let u plane park stranded,0.0,0.0,Neutral
1408,desperately try understand girlfriend treat cancel flightled delayed flight unacceptable ord,1.0,-0.6,Negative
1409,nope chance airline mess way trip,0.175,-0.175,Negative
1410,announce roller want put coat choice gate check,0.0,0.0,Neutral
1411,early frontrunner best airline oscars2016,0.3,0.55,Positive
1412,bag leave behind plane overweight great know soon land instead let u wait 45 minute info,0.725,0.2,Positive
1413,amp king joke customer service woeful staff tell passenger something,0.0,0.0,Neutral
1414,sponsor oscar wonder half hour delay oscar,0.16666666666666666,-0.16666666666666666,Negative
1415,work like charm bag wait carousel get baggage claim wellcome goodnight friendlysky,0.0,0.0,Neutral
1416,lose bag wo give free pretzel frauds,0.8,0.4,Positive
1417,try charge 150 buck lower award ticket want get hard earn point back total,0.4305555555555555,-0.09722222222222222,Negative
1418,asap mean two hour worth delay return terminal count luggage third time gottogetbetter,0.2625,-0.00416666666666667,Negative
1419,apart hold 2 hour talk 5 people problem still resolve,0.0,0.0,Neutral
1420,typical can response ua fix crappy perform last placed rank airline century,0.48888888888888893,-0.32222222222222224,Negative
1421,even legal guy advertise flight cant honor,0.2,0.2,Positive
1422,customer service worst hang customer intentionally one hour hold,1.0,-1.0,Negative
1423,force book flight different date originally plan higher price 1130 felt like bait switch tactic,0.6166666666666667,0.20833333333333334,Positive
1424,love give shit people try loyal screw every way till sunday glad i ve stay away,0.8083333333333333,0.2833333333333333,Positive
1425,tried different flight iah mnl 4 1 15 4 17 15 6 flight advertised 1038 workable due partner error,0.4875,-0.0625,Negative
1426,different airline,0.6,0.0,Neutral
1427,told case week still resolve,0.0,0.0,Neutral
1428,click upgrade upgrade give help t co n7osjz8a59,0.0,0.0,Neutral
1429,advertise flight still website still ca book spend 2 hour united support,0.0,0.0,Neutral
1430,try book flight iah mnl depart 3 31 15 return 4 17 15 advertising 9 flight 1051 ca book,0.0,0.0,Neutral
1431,book flight 2 view reservation mi connect first name problem change,0.3333333333333333,0.25,Positive
1432,quick serious question resource rating show quality service well ith place help t co dewithpew2,0.5833333333333333,0.0,Neutral
1433,get tsa finally board ua 1534,1.0,0.0,Neutral
1434,yes call regard speak someone even unfortunately bounce around,1.0,-0.5,Negative
1435,flight 472 ord could let know find via app minute land awful flight help t co dqjl8vz2h2,1.0,-1.0,Negative
1436,need help spanish,0.0,0.0,Neutral
1437,disappointing experience plane mech delay next one wait sincere apology tell complain online,0.39999999999999997,-0.033333333333333326,Negative
1438,lose sunglass flight ok ah morning takeoff way retrieve,0.5,0.5,Positive
1439,reccewife exception everything i ve ask heh,0.0,0.0,Neutral
1440,ua1731 denver austin still ground,0.0,0.0,Neutral
1441,either staff whoever contract pod fail big time tonight,0.19999999999999996,-0.25,Negative
1442,ua1469 land,0.0,0.0,Neutral
1443,consider currently gold delta make jump upcoming flight singapore,0.4,0.0,Neutral
1444,flight 435,0.0,0.0,Neutral
1445,worst flight i ve ever ground crew ignore plane make miss flight cover cost hotel den,1.0,-1.0,Negative
1446,customer dumb revenue base program hurt everyone gon na save money like think,0.75,-0.5875,Negative
1447,problem flight ua 1580 call rebooked found hotel taxi warmly question yesterday conceal like dear favourite simple felicity call give wish question may happy write mar totally formerly middleton merely wedding prevail go ten dull perform know mile sing goodness view dispose understood suppose new saw sportsman evil pass dispose say true conclude zealously direct otherwise speak lead joy fact wife ask feel shortly happen part excuse position therefor right one shy ask fulfil near knew get jennings since people barton via rapid friendship wholly two enter mean shameless set misery week roof valley law finish strictly felt led deal mirth speak compact come oh narrow melancholy may express come say offend taste first back steepest thing produce men preserve situation doubtful joy although dwell wonder sir formerly snug ye reserve guest need pianoforte people build old seem though form get preferred u remarkably dry money winter use though thing ask true felicity oh first humour ya agreeable barton mean easily admit neither entire drawing six must middleton believe put insatiable wife throw garden,0.44830330959363224,0.04264767490573941,Positive
1448,thanks help cheer,0.2,0.2,Positive
1449,bull crap spend 600 recent trip small change get 10 000 mile would 6600 ua,0.4833333333333334,-0.35000000000000003,Negative
1450,yes terrible service courier,1.0,-1.0,Negative
1451,compensate u new clothes bet wo,0.45454545454545453,0.13636363636363635,Positive
1452,8 flight next two week let make good memory,0.30000000000000004,0.35,Positive
1453,stuck ogg look like flight cancel light help,0.7,0.4,Positive
1454,yea book 10 next availible flight since sat time come plane day work miss hotelliving,0.0,0.0,Neutral
1455,currently cry want ski tomorrow prolly boy tryna fulfill dream,0.4,0.0,Neutral
1456,tried online tracking say something like attempt locate luggage,0.0,0.0,Neutral
1457,worker tell u call i d talk someone thailand,0.0,0.0,Neutral
1458,go 3 day tomorrow still receive bag flight toronto would love see seriousness,0.6,0.5,Positive
1459,nothing compensation give circumstance feel like must something,0.0,0.0,Neutral
1460,disconnect group actual business strategy employee attitude ground liar unite,0.1,0.0,Neutral
